date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:36:15	2381/2381	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/js/jquery.ajaxchimp.min.js	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/js/jquery.ajaxchimp.min.js	(from https://www.swedstrust.com/)
13:36:15	6055/6055	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/js/form-validator.min.js	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/js/form-validator.min.js	(from https://www.swedstrust.com/)
13:36:16	1062/1062	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/js/contact-form-script.js	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/js/contact-form-script.js	(from https://www.swedstrust.com/)
13:36:16	7585/7585	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/js/main.js	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/js/main.js	(from https://www.swedstrust.com/)
13:36:16	10861/10861	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Oct%202023%2012:36:18%20GMT	https://www.swedstrust.com/static/assets/java/bootstrap.min.js	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/java/bootstrap.min.js	(from https://www.swedstrust.com/)
13:36:17	10873/10873	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Oct%202023%2012:36:18%20GMT	https://www.swedstrust.com/static/assets/java/jquery-3.3.1.min.js	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/java/jquery-3.3.1.min.js	(from https://www.swedstrust.com/)
13:36:17	10825/10825	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Oct%202023%2012:36:18%20GMT	https://www.swedstrust.com/static/assets/java/main.js	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/java/main.js	(from https://www.swedstrust.com/)
13:36:18	10849/10849	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Oct%202023%2012:36:19%20GMT	https://www.swedstrust.com/static/assets/java/popper.min.js	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/java/popper.min.js	(from https://www.swedstrust.com/)
13:36:19	129916/129916	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2030%20Aug%202022%2015:25:53%20GMT	https://www.swedstrust.com/static/assets/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/fa-brands-400.eot	(from https://www.swedstrust.com/static/assets/css/fontawesome.min.css)
13:36:19	129916/129916	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/fonts/fa-brands-400d41dd41d.eot?	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/fa-brands-400d41dd41dd41d.eot	(from https://www.swedstrust.com/static/assets/css/fontawesome.min.css)
13:36:19	74768/74768	---M--	200	added ('OK')	font/woff2	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/fa-brands-400.woff2	(from https://www.swedstrust.com/static/assets/css/fontawesome.min.css)
13:36:20	87688/87688	---M--	200	added ('OK')	application/font-woff	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/fa-brands-400.woff	(from https://www.swedstrust.com/static/assets/css/fontawesome.min.css)
13:36:20	129612/129612	---M--	200	added ('OK')	application/font-sfnt	date:Tue,%2030%20Aug%202022%2015:25:53%20GMT	https://www.swedstrust.com/static/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/fa-brands-400.ttf	(from https://www.swedstrust.com/static/assets/css/fontawesome.min.css)
13:36:21	34388/34388	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/fa-regular-400.eot	(from https://www.swedstrust.com/static/assets/css/fontawesome.min.css)
13:36:21	698042/698042	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2030%20Aug%202022%2015:25:53%20GMT	https://www.swedstrust.com/static/assets/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/fa-brands-400.svg	(from https://www.swedstrust.com/static/assets/css/fontawesome.min.css)
13:36:22	34388/34388	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/fonts/fa-regular-400d41dd41d.eot?	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/fa-regular-400d41dd41dd41d.eot	(from https://www.swedstrust.com/static/assets/css/fontawesome.min.css)
13:36:23	13552/13552	---M--	200	added ('OK')	font/woff2	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/fa-regular-400.woff2	(from https://www.swedstrust.com/static/assets/css/fontawesome.min.css)
13:36:23	16804/16804	---M--	200	added ('OK')	application/font-woff	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/fa-regular-400.woff	(from https://www.swedstrust.com/static/assets/css/fontawesome.min.css)
13:36:24	34092/34092	---M--	200	added ('OK')	application/font-sfnt	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/fa-regular-400.ttf	(from https://www.swedstrust.com/static/assets/css/fontawesome.min.css)
13:36:24	145254/145254	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/fa-regular-400.svg	(from https://www.swedstrust.com/static/assets/css/fontawesome.min.css)
13:36:25	186728/186728	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/fa-solid-900.eot	(from https://www.swedstrust.com/static/assets/css/fontawesome.min.css)
13:36:25	186728/186728	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2030%20Aug%202022%2015:25:53%20GMT	https://www.swedstrust.com/static/assets/fonts/fa-solid-900d41dd41d.eot?	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/fa-solid-900d41dd41dd41d.eot	(from https://www.swedstrust.com/static/assets/css/fontawesome.min.css)
13:36:26	74256/74256	---M--	200	added ('OK')	font/woff2	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/fa-solid-900.woff2	(from https://www.swedstrust.com/static/assets/css/fontawesome.min.css)
13:36:26	96256/96256	---M--	200	added ('OK')	application/font-woff	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/fa-solid-900.woff	(from https://www.swedstrust.com/static/assets/css/fontawesome.min.css)
13:36:26	186444/186444	---M--	200	added ('OK')	application/font-sfnt	date:Tue,%2030%20Aug%202022%2015:25:53%20GMT	https://www.swedstrust.com/static/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/fa-solid-900.ttf	(from https://www.swedstrust.com/static/assets/css/fontawesome.min.css)
13:36:27	821453/821453	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/fa-solid-900.svg	(from https://www.swedstrust.com/static/assets/css/fontawesome.min.css)
13:36:27	16794/16794	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2030%20Aug%202022%2015:25:53%20GMT	https://www.swedstrust.com/static/assets/fonts/Flaticon.eot	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/Flaticon.eot	(from https://www.swedstrust.com/static/assets/css/flaticon.css)
13:36:27	16794/16794	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2030%20Aug%202022%2015:25:53%20GMT	https://www.swedstrust.com/static/assets/fonts/Flaticond41dd41d.eot?	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/Flaticond41dd41dd41d.eot	(from https://www.swedstrust.com/static/assets/css/flaticon.css)
13:36:27	9156/9156	---M--	200	added ('OK')	font/woff2	date:Tue,%2030%20Aug%202022%2015:25:53%20GMT	https://www.swedstrust.com/static/assets/fonts/Flaticon.woff2	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/Flaticon.woff2	(from https://www.swedstrust.com/static/assets/css/flaticon.css)
13:36:28	10768/10768	---M--	200	added ('OK')	application/font-woff	date:Tue,%2030%20Aug%202022%2015:25:53%20GMT	https://www.swedstrust.com/static/assets/fonts/Flaticon.woff	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/Flaticon.woff	(from https://www.swedstrust.com/static/assets/css/flaticon.css)
13:36:28	16616/16616	---M--	200	added ('OK')	application/font-sfnt	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/fonts/Flaticon.ttf	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/Flaticon.ttf	(from https://www.swedstrust.com/static/assets/css/flaticon.css)
13:36:30	115958/115958	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2030%20Aug%202022%2015:25:53%20GMT	https://www.swedstrust.com/static/assets/fonts/Flaticon.svg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/fonts/Flaticon.svg	(from https://www.swedstrust.com/static/assets/css/flaticon.css)
13:36:30	434/434	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Aug%202022%2015:25:53%20GMT	https://www.swedstrust.com/static/assets/css/owl.video.play.html	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/css/owl.video.play.html	(from https://www.swedstrust.com/static/assets/css/owl.carousel.min.css)
13:36:30	11378/11378	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Aug%202022%2015:25:51%20GMT	https://www.swedstrust.com/static/assets/img/banner-shape.png	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/banner-shape.png	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:30	10894/10894	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Aug%202022%2015:25:51%20GMT	https://www.swedstrust.com/static/assets/img/banner-white-shape.png	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/banner-white-shape.png	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:31	130518/130518	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:51%20GMT	https://www.swedstrust.com/static/assets/img/main-banner-image/1.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/main-banner-image/1.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:32	157780/157780	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:51%20GMT	https://www.swedstrust.com/static/assets/img/main-banner-image/2.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/main-banner-image/2.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:32	154248/154248	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:51%20GMT	https://www.swedstrust.com/static/assets/img/main-banner-image/3.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/main-banner-image/3.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:32	114197/114197	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/img/main-banner-image/4.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/main-banner-image/4.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:33	131471/131471	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:51%20GMT	https://www.swedstrust.com/static/assets/img/main-banner-image/5.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/main-banner-image/5.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:33	106481/106481	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:51%20GMT	https://www.swedstrust.com/static/assets/img/main-banner-image/7.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/main-banner-image/7.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:34	109037/109037	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:51%20GMT	https://www.swedstrust.com/static/assets/img/why-choose-bg.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/why-choose-bg.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:34	8441/8441	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Aug%202022%2015:25:51%20GMT	https://www.swedstrust.com/static/assets/img/pricing-shape.png	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/pricing-shape.png	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:34	70888/70888	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:51%20GMT	https://www.swedstrust.com/static/assets/img/white-bg-line.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/white-bg-line.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:35	912783/912783	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:51%20GMT	https://www.swedstrust.com/static/assets/img/main-banner-image/6.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/main-banner-image/6.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:35	111485/111485	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/img/events-image/1.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/events-image/1.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:35	77252/77252	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:51%20GMT	https://www.swedstrust.com/static/assets/img/agent-bg.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/agent-bg.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:35	111780/111780	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/img/events-image/2.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/events-image/2.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:35	106488/106488	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/img/events-image/3.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/events-image/3.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:36	96345/96345	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/img/events-image/4.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/events-image/4.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:36	118713/118713	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/img/case-study-image/1.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/case-study-image/1.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:36	103277/103277	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/img/case-study-image/2.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/case-study-image/2.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:37	117176/117176	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/img/case-study-image/3.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/case-study-image/3.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:37	114596/114596	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/img/case-study-image/4.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/case-study-image/4.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:37	116481/116481	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/img/case-study-image/5.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/case-study-image/5.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:38	77307/77307	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/img/case-study-image/6.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/case-study-image/6.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:38	225817/225817	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/img/page-title-image/1.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/page-title-image/1.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:39	323886/323886	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/img/page-title-image/2.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/page-title-image/2.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:39	359236/359236	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:52%20GMT	https://www.swedstrust.com/static/assets/img/page-title-image/3.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/page-title-image/3.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:39	74480/74480	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:51%20GMT	https://www.swedstrust.com/static/assets/img/blog-image/9.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/blog-image/9.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:40	80156/80156	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:51%20GMT	https://www.swedstrust.com/static/assets/img/faq-img1.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/faq-img1.jpg	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:40	166589/166589	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Aug%202022%2015:25:51%20GMT	https://www.swedstrust.com/static/assets/img/bg-line.png	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/assets/img/bg-line.png	(from https://www.swedstrust.com/static/assets/css/style.css)
13:36:40	10752/10752	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Oct%202023%2012:36:41%20GMT	https://www.swedstrust.com/signup/images/favicon.png	C:/My%20Web%20Sites/test2/www.swedstrust.com/signup/images/favicon.png	(from https://www.swedstrust.com/signup/)
13:36:40	10813/10813	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Oct%202023%2012:36:42%20GMT	https://www.swedstrust.com/static/font-awesome.css	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/font-awesome.css	(from https://www.swedstrust.com/signup/)
13:36:41	144412/144412	---MCZ	200	added ('OK')	text/css	date:Tue,%2030%20Aug%202022%2015:25:54%20GMT	https://www.swedstrust.com/static/css/core.css	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/css/core.css	(from https://www.swedstrust.com/signup/)
13:36:41	5536/5536	---MCZ	200	added ('OK')	text/css	date:Tue,%2030%20Aug%202022%2015:25:54%20GMT	https://www.swedstrust.com/static/css/theme.css	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/css/theme.css	(from https://www.swedstrust.com/signup/)
13:36:41	16482/16482	---MCZ	200	added ('OK')	text/css	date:Tue,%2030%20Aug%202022%2015:25:54%20GMT	https://www.swedstrust.com/static/css/layerslider.css	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/css/layerslider.css	(from https://www.swedstrust.com/signup/)
13:36:42	7398/7398	---MCZ	200	added ('OK')	text/css	date:Tue,%2030%20Aug%202022%2015:25:54%20GMT	https://www.swedstrust.com/static/css/skin.css	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/css/skin.css	(from https://www.swedstrust.com/signup/)
13:36:42	5863/5863	---MCZ	200	added ('OK')	text/css	date:Tue,%2030%20Aug%202022%2015:25:54%20GMT	https://www.swedstrust.com/static/css/colorpicker.css	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/css/colorpicker.css	(from https://www.swedstrust.com/signup/)
13:36:42	70827/70827	---MCZ	200	added ('OK')	text/css	date:Tue,%2030%20Aug%202022%2015:25:50%20GMT	https://www.swedstrust.com/static/custom/vendor/mdi-font/css/material-design-iconic-font.min.css	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/custom/vendor/mdi-font/css/material-design-iconic-font.min.css	(from https://www.swedstrust.com/signup/)
13:36:43	31028/31028	---MCZ	200	added ('OK')	text/css	date:Tue,%2030%20Aug%202022%2015:25:50%20GMT	https://www.swedstrust.com/static/custom/vendor/font-awesome-4.7/css/font-awesome.min.css	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/custom/vendor/font-awesome-4.7/css/font-awesome.min.css	(from https://www.swedstrust.com/signup/)
13:36:43	12427/12427	---MCZ	200	added ('OK')	text/css	date:Tue,%2030%20Aug%202022%2015:25:50%20GMT	https://www.swedstrust.com/static/custom/css/main.css	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/custom/css/main.css	(from https://www.swedstrust.com/signup/)
13:36:44	283515/283515	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2015:25:54%20GMT	https://www.swedstrust.com/static/images/slider22.jpg	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/images/slider22.jpg	(from https://www.swedstrust.com/signup/)
13:36:44	84113/84113	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2030%20Aug%202022%2015:25:50%20GMT	https://www.swedstrust.com/static/js/jquery.js	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/js/jquery.js	(from https://www.swedstrust.com/signup/)
13:36:44	2945/2945	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2030%20Aug%202022%2015:25:50%20GMT	https://www.swedstrust.com/static/js/bootstrap/tab.js	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/js/bootstrap/tab.js	(from https://www.swedstrust.com/signup/)
13:36:45	9742/9742	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2030%20Aug%202022%2015:25:50%20GMT	https://www.swedstrust.com/static/js/theme.js	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/js/theme.js	(from https://www.swedstrust.com/signup/)
13:36:45	2113/2113	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2030%20Aug%202022%2015:25:50%20GMT	https://www.swedstrust.com/static/js/bootstrap/alert.js	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/js/bootstrap/alert.js	(from https://www.swedstrust.com/signup/)
13:36:45	4260/4260	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2030%20Aug%202022%2015:25:50%20GMT	https://www.swedstrust.com/static/js/smoothscroll.js	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/js/smoothscroll.js	(from https://www.swedstrust.com/signup/)
13:36:46	51904/51904	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2030%20Aug%202022%2015:25:50%20GMT	https://www.swedstrust.com/static/js/greensock.js	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/js/greensock.js	(from https://www.swedstrust.com/signup/)
13:36:47	20896/20896	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2030%20Aug%202022%2015:25:50%20GMT	https://www.swedstrust.com/static/js/layerslider.transitions.js	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/js/layerslider.transitions.js	(from https://www.swedstrust.com/signup/)
13:36:47	57000/57000	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2030%20Aug%202022%2015:25:50%20GMT	https://www.swedstrust.com/static/js/layerslider.kreaturamedia.jquery.js	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/js/layerslider.kreaturamedia.jquery.js	(from https://www.swedstrust.com/signup/)
13:36:47	23261/23261	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2030%20Aug%202022%2015:25:50%20GMT	https://www.swedstrust.com/static/custom/vendor/jquery-validate/jquery.validate.min.js	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/custom/vendor/jquery-validate/jquery.validate.min.js	(from https://www.swedstrust.com/signup/)
13:36:48	34653/34653	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2030%20Aug%202022%2015:25:50%20GMT	https://www.swedstrust.com/static/custom/vendor/bootstrap-wizard/bootstrap.min.js	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/custom/vendor/bootstrap-wizard/bootstrap.min.js	(from https://www.swedstrust.com/signup/)
13:36:48	6917/6917	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2030%20Aug%202022%2015:25:50%20GMT	https://www.swedstrust.com/static/custom/vendor/bootstrap-wizard/jquery.bootstrap.wizard.min.js	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/custom/vendor/bootstrap-wizard/jquery.bootstrap.wizard.min.js	(from https://www.swedstrust.com/signup/)
13:36:49	253385/253385	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2030%20Aug%202022%2015:25:50%20GMT	https://www.swedstrust.com/static/custom/js/jquery-ui.min.js	C:/My%20Web%20Sites/test2/www.swedstrust.com/static/custom/js/jquery-ui.min.js	(from https://www.swedstrust.com/signup/)
